filename,category,category_names
../data/images/keggle_data_animals/raw-img/chicken/OIP-BsH4fFEOYDFTWWtEHUU1JgHaFb.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-ypKTu5jpW99DTvpdc2SmJAHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/10.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-ke2iOIhhuA0K1HOKT8KcSAHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-fGO2YFPBAPl8PPYDXWlyYQHaF0.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-L4qIQVOKE_cZ0V4VpbwRYgHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-KyvyuTrW5wl3XPi47MAQcgHaE8.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-YbqBJUcrCLA8tLHrUYo-OAHaFj.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cat/1348.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-Q6m0QlkDEdGLNm-KtXlnzwHaEK.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-YpBAHaZzuk3QtiD_5o0y0AHaFT.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-VvI93fJ3iZMaARnYp3Gw9QHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-G7OUoQ1Or9a8hvaOZT0fXwHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/1130.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/elephant/OIP-Sq5F0wQIo9HJfxYpabuL_wHaFj.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/elephant/OIP-mjnwjDwRwHOKLerTgS2CiwHaLG.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/spider/OIP-YWYqEb2cChmI_CQ6fYpZ3QHaGI.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-SWr2wjZYlY78uw7j0OWolwHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cow/OIP-3Lg0oD4z3v_NrCLgfyOreAHaFi.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/OIP-43yo4_TEGU0ML0Y6e6aSxQHaFx.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-mfcANbAOlphScO2tKLhA3gHaE9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-mBDpFOdNIsLNzo4OxU7r9gHaFS.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-lSWYQJYQaLs5eiafkhkUagHaE6.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-H4OKXH2kK_uwOwDE2gIQ1wHaII.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-A9QoRx0feWYA_bt_E0qlhAHaGf.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-OqIpayifMZ-MbwGW5EauMAHaEn.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-J-6xQ_J_Gdbf8zLdzXkY8wHaFS.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-QN8rL0UhFahSIMk1ElXDewHaI8.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-o8UIYx752RCmolYAT5Ck_QHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/1705.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/spider/OIP-hpgafrep9PR3OqgfyV1SQQHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/sheep/ea35b80d2cf6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-Zngvb06BtiDCbO37L6jB3wHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/321.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/horse/OIP-iUXoQwgh_hC4n5pScjuTCgHaGS.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/sheep/OIP-JCfAJ3cKKGbE0a8Oa0swMgHaE6.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/dog/OIP-ADv6EJrp9V8bPo9UeApYLQHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/e835b5092df0053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/spider/OIP-MiVgMXcKGQdog2KGe7i0YQHaHh.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-UHlLgSLi4zNAofBwQ6nnagHaJH.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/elephant/OIP-5WEgCq9T6EsULGLLyVSqeAHaI3.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/chicken/OIP-PwnTl31dQz7Fol0OG3L7AQHaJd.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/e837b20b28f7013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-7Ly9W9Pgfhm59IMX0DfD2AHaGe.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/cow/OIP-5UcojjlEvlgTV7-A8g1CYwHaDt.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/dog/OIP-VoML6zGu4Q2FN69vlSS5OAHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/ea34b5082bf5073ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-xTWXtSCYSYh3qh2d7T8eFAHaH4.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-kZvBVU8raxfVXYBvdRNfYgEsCy.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-lI-Puj2qQvZWKja8_MgMGQHaEZ.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/cat/143.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/dog/OIP-sQnlbk8ACYGmQjV7SwK99QHaEK.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/elephant/OIP-RIlTySqzZi7jT3JWto9VCgHaFi.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/butterfly/OIP-xHknkDe-4LWBnPVffyA6MQHaFY.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/horse/OIP-Mu_KOnmsDqL3W_tLo-vUDAHaEd.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-veVtG84w-eLYa2Ns4HdwWwHaHk.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-a2F9YLYplC7-MwvgoNXlvAHaHa.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/sheep/OIP-p3dA3Ojxf-ZU-ElRQ-lRywHaEK.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/dog/OIP-pKk0Vy2xNOwA1fo6UwyzCAHaEo.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/eb35b00628f1063ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-3pVqbgbHLZRWQqy755AO5ACoEs.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-6B59Ynuuopo0dXwo5Jl_TwHaEa.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/squirrel/OIP-YdCAP-1wOVr9rJTIAcTGbQHaE8.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/horse/OIP-5wyAm277m6dg3JK2uEl8YgHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-PjtuvhWIg1aNMkBBtxboyAHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/ea34b20c2ef6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/chicken/1236.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-HGUkmQMFMvY1Shpntu8aqgHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-rJLNrw0z84gCz0fPCpxQxAHaEK.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-WugffvfwTLvscqh5Y5qhmQHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-pTVqaPJBtTkzPWgocAoHngHaEo.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/1778.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/ea37b20728f0093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,0,butterfly
../data/images/keggle_data_animals/raw-img/cow/OIP-8M6b52nu4QiCvCqoGD_YHQHaE7.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/spider/OIP-jRiCJcS3ovSER-7tWwcXLwEsDB.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-I4mrdqGgNrgesFAvcsmfEwHaE8.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/spider/OIP-VQ3h4JiVdqYxjJJ6p1gOIwHaG6.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-ssELFm4uBQGlILV9077zGAHaFQ.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-PYMSBnFFf7PoMos6NCIdpwHaE7.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-lQdYiSfmyryNSxJ0gIqEXAHaJO.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-fcmPfp8d27oojl3tsw-YfwHaGF.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/elephant/OIP-e7HIa2D4YHigN3DhNtqeIgHaLW.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/horse/OIP-IUiK9N8M7_kqVf1wa7tFtQHaFS.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/sheep/OIP-XsQnodYtW5JJiuenehj6qgHaFj.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/butterfly/OIP-uL16NDICMhr2FR6Dl2bPyAHaEo.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-NJAh9Hw_lzoa0_VFJhFtTwHaE0.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cow/OIP-N_nW2SjiWnhXqS36G_15mQHaE6.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/spider/OIP-XbZThqzeVaU6b5spXnImRQHaD0.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-OdiZveFkmxT2L6K-9ScTZQHaE7.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/squirrel/OIP-V7I9pqDJh10yWq9DBF_T9AAAAA.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cat/e833b20b2bf2083ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/horse/OIP-phjZDmFxELbgUP-mR8YKpQHaEt.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-NmihfkmrZD3AblmVmnNyRwHaJ4.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-uTJV7KB8T38B5mYA7-zUZwHaHX.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cow/OIP-8xopjI-uVYOTbF8e_PVYrgGMCd.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/dog/OIP-2jCuAgFf94eL_T2nHITUHwHaGp.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/dog/OIP-3ks57CnClcCg1fHulRYZwQHaE8.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-r0JrbKbNV1IQjVAvVy9MwAHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-CQsbpa9IvEORe4o0XrgZVAHaEK.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/chicken/1013.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP-zwqBDdJKQOORDaR0vur-HwHaEs.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/elephant/e833b80c2afc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/butterfly/OIP-NgcnLWrWJeNvLnwqpmupywHaG5.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/sheep/OIP-440NM0O8LrRzLQ7t8LHs7AHaEo.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/cow/OIP-Erpiqq95lAnBexHrwM2fBwHaFa.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/squirrel/OIP-Y3J40kPpx5SvYguQ4MzCsAHaEq.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cow/OIP-8bdcSH4P9fjYo4Hh_wQveAHaFj.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/butterfly/OIP-Xxit8lK1fEePHp-p08U8nAHaHa.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-DM3ShkqQA4hIm3NaInaZyQHaJ4.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/772.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-zQjbD8dhmeeDUj3q0c5sOwHaGA.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-4KH-Mzc3w5Y9467FCe7NQgHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-oeSkFo2yWwHXbgqB9ksojAHaEK.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-cwzDwIWv3PHjM7k9dXLO-wHaFd.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/cat/1712.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/elephant/OIP-6LPyITKI9BaIYUvVYLL8iQHaFj.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/cow/OIP-dYGqvRO_gEI5g83g7eQW6QHaD_.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/elephant/OIP-woJkmoeL_aMW9VRuOspHEAAAAA.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-inw6IjRP6S_ACeVBbG9DBgHaH7.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-h9weozPV3A2bN4kqswBXWgHaFj.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-bpsv7SqgoIFtkKAvyIXl0wHaLI.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-OsnKB6clpniI7nvtjUIuQAAAAA.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/dog/OIP-yqcuOBW2EiwbSTkVsn1vTwHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/elephant/eb31b40d2ff7093ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-CNdTfOgJlyH6MCUuHQ4l6AHaGu.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-nnIlAFrGDF0xefKBkVpZ-AAAAA.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-Yd9Y4FzpKizjhvunnkQx9QHaIH.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/elephant/OIP-piZW_INg7rKRgZCVHRgg8QHaEz.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/elephant/ea36b4092bf0003ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/chicken/OIP-tfg4sFDkxqQWeGuFWrTqcgHaHt.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-DOJ3XKuFHpL2K2aM4VbhRAHaEc.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-yeeem00NdEf6ENjzRGE5UAHaJW.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-7nOepCHQHyvdesqpfSq3LgAAAA.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-wePToGJSILoSnDhjdYzOlgHaJ3.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cat/ea36b20f20f0033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/horse/OIP-gZKIP2vHUioVNPIagmHxnAHaEK.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/spider/OIP-L1ncTC1iQvZ7eyijbVDSSwHaFT.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/sheep/OIP-OKEv7LQUfqPwluVzVX-ghgHaFh.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/chicken/OIP-IPbAtDxX5EbKQ_oiqy5vXgHaHa.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-FMCP7DssP9exNL_KhVkQ_QHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/elephant/ea36b30a2bf5013ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/cat/ea34b3072bf1003ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/cat/ea36b20f2ef5093ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/chicken/OIP-4ai0RBALpsAxgyRko2sUwAHaGZ.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-Wn-u1R3USgv0GN-mMkzvMQHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/cow/OIP-6D6Ni7tqWWLEQ74g9hi8EQHaFJ.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/horse/OIP-PfzazZlyqJs4e-CIlPrQOAHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/OIP-4wfNDghUIAdLmVpwLpJRCgHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/cat/379.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/chicken/OIP-eF-ESBML9f-w4RfQ158YgQAAAA.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/dog/OIP-o3jA54JhNt1HJii1dzUtMQHaHa.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/squirrel/OIP--TTdt-oMLoe7bze4_FhNHgHaE8.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/squirrel/OIP-b23jTz9KQsK9XYKD1X7DGQHaLH.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/butterfly/OIP-Wa4llvzpHTyXgVb40_r02AHaGL.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/elephant/ea37b6092cf5053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/sheep/ea36b60a2bf6063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/chicken/OIP-oBFTg7aB3Wb8Iq9wWoJG_QHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/squirrel/OIP-RL5nK6NmcgUfzrk_2R29WwHaFH.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/spider/OIP-5W5SFtv3TvF03TVEyBzc_AHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-lV8FxuKT2wQ8s31Ep2lCEwHaFL.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/dog/OIP-JVwJmcP0D3AyDZRIBBIlrAHaEK.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/horse/OIP-i4Vs2nh6bioytEt-03u4sgHaFj.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/sheep/OIP-DgIuLFViDblOYbWkz5HtwQHaFj.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/spider/OIP-roEGJYHyIOFWV_HKjq-9zwHaF7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-tum0IyvKslDpVPR4TSDxCgHaFY.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/cat/1032.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-UZVPS2YnGASCg-OO-Bhs9AAAAA.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/chicken/OIP-7AAA8RrQ6K-fEhG8TRSBpwHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-DnN0A0Wkh_c3VVdls_ZIagHaHR.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-JcICfEMf7jVaYb7AM17dHAHaIn.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-AByBVjqeF3V6GBIYohlwBwHaFH.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/dog/OIP-A4s0XFqeLE8J7ouWVL5OpgHaJY.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/butterfly/OIP-bmgU3lMR7C04t9QTBC3AwQHaFh.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cow/OIP-YDimJuA_Vp5jQAxIz2Nc5gHaE7.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/squirrel/OIP-C7E50wQTzsiKr9Wt3eVpRgHaHa.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/dog/OIP-LNy0alwURkr3hsq5PDC1HwHaFc.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-MOqbB9mhkaVwDTyr244tzwHaE8.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/ea36b40c28f0003ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-bn1tjeTBsy4MhOqYThocRwAAAA.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/elephant/OIP-rXMOt-TMJ_80bYw08uhcxgHaF6.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/butterfly/OIP-LERjkZYitKUbJ1b6SPtucQHaFq.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/cat/ea34b7062af1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,1,cat
../data/images/keggle_data_animals/raw-img/butterfly/OIP-3qsB7SL8IOgRBB-qOhgbbQHaEo.jpeg,0,butterfly
../data/images/keggle_data_animals/raw-img/spider/OIP-h3UmhvvpTtcnAQvZtgdbeAHaLH.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cow/OIP-mCWDGQNp8JMbZ1uut3DcBgHaFI.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/chicken/972.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/horse/OIP--_OeguEmur-DZagruJMFOQHaKz.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/chicken/440.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-od5X_jL2Gn2PnoMY88e-mQHaFX.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/squirrel/OIP-ShBx--pSApPEWZRR6sHlCAHaJ4.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/sheep/OIP-7VNcWvoELVN3n57HN6T59wHaDn.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/elephant/OIP-tK4E6wg-FAJpk_ODBg4_rwHaLJ.jpeg,5,elephant
../data/images/keggle_data_animals/raw-img/chicken/OIP-Ok9TD45datq7is2graxO4AAAAA.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-XQeEQoiBI0tibMSlreS5-gHaE7.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-3vkFWd1EIrn0-dW37dADBwHaE9.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-VktrvPmUCK7fWhTgZ0LHOwAAAA.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/chicken/OIP-s3EQAlCg457cE7ipFXC_1wHaGl.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/spider/OIP-ihvjrzLawCSb_Frwgq4KiwHaE7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/spider/OIP-E4iziXlDMMwwC7pkaz5zegHaFj.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/horse/OIP-xdFnuPTRHgsXzNBFRWX_MAHaD4.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/cow/OIP-hEvjpHrdra0gBDDKTcx0eQHaEu.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/chicken/OIP-uXM1HPppDRdmKZX3EYdkygHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/cat/1843.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/squirrel/OIP-eH9UrrGHwsFfo_D74CDiBAHaFH.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/elephant/eb32b80f2bf2053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-nBKLIqtbCnxc2wvjl_o3qQDMEx.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/chicken/OIP-rEX8FvOpEdnnlnbGtPLjiAHaFj.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/chicken/OIP-CSjMRxhcknif153y6CulmQHaEK.jpeg,2,chicken
../data/images/keggle_data_animals/raw-img/sheep/eb31b8062ff2063ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/dog/OIP-70DOwg3RVrsbHXBWgGH52QHaGD.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-YDtIRSYMni6wgTHCRNDE3gHaJ7.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/cat/1854.jpeg,1,cat
../data/images/keggle_data_animals/raw-img/cow/OIP-Iv_rpuY6vbi3QTksVZ7sbQHaEK.jpeg,3,cow
../data/images/keggle_data_animals/raw-img/sheep/eb33b9092bfd053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,7,sheep
../data/images/keggle_data_animals/raw-img/squirrel/OIP-Zps-VUJrgjMr4b2rRNmWXgHaFI.jpeg,9,squirrel
../data/images/keggle_data_animals/raw-img/horse/OIP-eTngHsTMbdTvwrlXWMpanQHaE8.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/sheep/OIP-aRFoZGj9S7iSrNhO_6RMGQHaGv.jpeg,7,sheep
../data/images/keggle_data_animals/raw-img/horse/OIP-wfClEFdX2xfhV8gdoi2X5gHaFQ.jpeg,6,horse
../data/images/keggle_data_animals/raw-img/elephant/eb3db80b2cfc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,5,elephant
../data/images/keggle_data_animals/raw-img/dog/OIP-QL1_0pt2OBMWAm8TVHcn-AHaFj.jpeg,4,dog
../data/images/keggle_data_animals/raw-img/spider/OIP-5x9Jpj4pLKTPyhzzxfokxgHaE8.jpeg,8,spider
../data/images/keggle_data_animals/raw-img/elephant/ea35b20620f3053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,5,elephant
